$GPRMC,010300.000,A,2943.3773,N,09520.5376,W,1.60,209.20,290316$GPGGA,010301.000,2943.3767,N,09520.5379,W,2,07,1.16,9.,
$GPRMC,010301.000,A,2943.3767,N,09520.5379,W,1.84,195.27,290316$GPGGA,010302.000,2943.3762,N,09520.5381,W,2,07,1.16,9.,
$GPRMC,010302.000,A,2943.3762,N,09520.5381,W,2.18,184.95,290316$GPGGA,010303.000,2943.3756,N,09520.5383,W,2,07,1.16,9.,
$GPRMC,010303.000,A,2943.3756,N,09520.5383,W,2.03,184.94,290316$GPGGA,010304.000,2943.3750,N,09520.5384,W,2,07,1.16,9.,
$GPRMC,010304.000,A,2943.3750,N,09520.5384,W,1.84,183.83,290316$GPGGA,010305.000,2943.3744,N,09520.5385,W,2,07,1.16,9.,
$GPRMC,010305.000,A,2943.3744,N,09520.5385,W,1.82,178.71,290316$GPGGA,010306.000,2943.3739,N,09520.5386,W,2,07,1.16,9.,
$GPRMC,010306.000,A,2943.3739,N,09520.5386,W,1.85,190.84,290316$GPGGA,010307.000,2943.3734,N,09520.5388,W,2,07,1.16,9.,
$GPRMC,010307.000,A,2943.3734,N,09520.5388,W,1.86,190.69,290316$GPGGA,010308.000,2943.3728,N,09520.5390,W,2,07,1.16,9.,
$GPRMC,010308.000,A,2943.3728,N,09520.5390,W,1.69,181.22,290316$GPGGA,010309.000,2943.3723,N,09520.5391,W,2,07,1.16,9.,
$GPRMC,010309.000,A,2943.3723,N,09520.5391,W,1.52,179.99,290316$GPGGA,010310.000,2943.3717,N,09520.5392,W,2,07,1.16,9.,
$GPRMC,010310.000,A,2943.3717,N,09520.5392,W,1.91,190.22,290316$GPGGA,010311.000,2943.3711,N,09520.5394,W,2,07,1.16,9.,
$GPRMC,010311.000,A,2943.3711,N,09520.5394,W,2.30,195.57,290316$GPGGA,010312.000,2943.3705,N,09520.5396,W,2,07,1.16,9.,
$GPRMC,010312.000,A,2943.3705,N,09520.5396,W,1.83,196.23,290316$GPGGA,010313.000,2943.3700,N,09520.5399,W,2,07,1.16,9.,
$GPRMC,010313.000,A,2943.3700,N,09520.5399,W,2.01,202.88,290316$GPGGA,010314.000,2943.3694,N,09520.5401,W,2,07,1.16,9.,
$GPRMC,010314.000,A,2943.3694,N,09520.5401,W,2.27,201.55,290316$GPGGA,010315.000,2943.3687,N,09520.5403,W,2,07,1.16,9.,
$GPRMC,010315.000,A,2943.3687,N,09520.5403,W,2.41,198.16,290316$GPGGA,010316.000,2943.3681,N,09520.5407,W,2,07,1.16,9.,
$GPRMC,010316.000,A,2943.3681,N,09520.5407,W,2.29,211.77,290316$GPGGA,010317.000,2943.3676,N,09520.5409,W,2,07,1.16,10,
$GPRMC,010317.000,A,2943.3676,N,09520.5409,W,1.91,192.38,290316$GPGGA,010318.000,2943.3671,N,09520.5410,W,2,07,1.16,10,
$GPRMC,010318.000,A,2943.3671,N,09520.5410,W,1.98,176.04,290316$GPGGA,010319.000,2943.3665,N,09520.5410,W,2,07,1.16,10,
$GPRMC,010319.000,A,2943.3665,N,09520.5410,W,2.18,194.11,290316$GPGGA,010320.000,2943.3660,N,09520.5412,W,2,08,1.03,10,
$GPRMC,010320.000,A,2943.3660,N,09520.5412,W,2.11,189.85,290316$GPGGA,010321.000,2943.3654,N,09520.5413,W,2,08,1.03,10,
$GPRMC,010321.000,A,2943.3654,N,09520.5413,W,2.47,186.27,290316$GPGGA,010322.000,2943.3649,N,09520.5413,W,2,08,1.03,10,
$GPRMC,010322.000,A,2943.3649,N,09520.5413,W,1.95,190.92,290316$GPGGA,010323.000,2943.3645,N,09520.5415,W,2,08,1.03,11,
$GPRMC,010323.000,A,2943.3645,N,09520.5415,W,2.48,203.65,290316$GPGGA,010324.000,2943.3640,N,09520.5416,W,2,08,1.03,11,
$GPRMC,010324.000,A,2943.3640,N,09520.5416,W,1.77,194.56,290316$GPGGA,010325.000,2943.3636,N,09520.5418,W,2,08,1.03,11,
$GPRMC,010325.000,A,2943.3636,N,09520.5418,W,1.95,193.21,290316$GPGGA,010326.000,2943.3632,N,09520.5420,W,2,08,1.03,11,
$GPRMC,010326.000,A,2943.3632,N,09520.5420,W,1.83,194.64,290316$GPGGA,010327.000,2943.3627,N,09520.5422,W,2,08,1.03,11,
$GPRMC,010327.000,A,2943.3627,N,09520.5422,W,2.00,202.94,290316$GPGGA,010328.000,2943.3621,N,09520.5424,W,2,08,1.03,11,
$GPRMC,010328.000,A,2943.3621,N,09520.5424,W,2.11,198.52,290316$GPGGA,010329.000,2943.3616,N,09520.5426,W,2,08,1.03,11,
$GPRMC,010329.000,A,2943.3616,N,09520.5426,W,1.95,194.41,290316$GPGGA,010330.000,2943.3611,N,09520.5427,W,2,08,1.03,11,
$GPRMC,010330.000,A,2943.3611,N,09520.5427,W,1.65,192.74,290316$GPGGA,010331.000,2943.3605,N,09520.5429,W,2,08,1.03,11,
$GPRMC,010331.000,A,2943.3605,N,09520.5429,W,2.01,193.77,290316$GPGGA,010332.000,2943.3600,N,09520.5430,W,2,08,1.03,11,
$GPRMC,010332.000,A,2943.3600,N,09520.5430,W,1.79,188.66,290316$GPGGA,010333.000,2943.3594,N,09520.5433,W,2,08,1.03,11,
$GPRMC,010333.000,A,2943.3594,N,09520.5433,W,1.85,197.31,290316$GPGGA,010334.000,2943.3589,N,09520.5435,W,2,08,1.03,11,
$GPRMC,010334.000,A,2943.3589,N,09520.5435,W,1.76,199.46,290316$GPGGA,010335.000,2943.3584,N,09520.5438,W,2,08,1.03,11,
$GPRMC,010335.000,A,2943.3584,N,09520.5438,W,1.75,200.54,290316$GPGGA,010336.000,2943.3579,N,09520.5440,W,2,08,1.03,11,
$GPRMC,010336.000,A,2943.3579,N,09520.5440,W,1.74,197.02,290316$GPGGA,010337.000,2943.3574,N,09520.5442,W,2,08,1.03,11,
$GPRMC,010337.000,A,2943.3574,N,09520.5442,W,1.61,198.74,290316$GPGGA,010338.000,2943.3568,N,09520.5443,W,2,08,1.03,11,
$GPRMC,010338.000,A,2943.3568,N,09520.5443,W,2.18,180.86,290316$GPGGA,010339.000,2943.3562,N,09520.5443,W,2,08,1.03,11,
$GPRMC,010339.000,A,2943.3562,N,09520.5443,W,1.85,180.99,290316$GPGGA,010340.000,2943.3555,N,09520.5445,W,2,08,1.03,11,
$GPRMC,010340.000,A,2943.3555,N,09520.5445,W,2.03,190.95,290316$GPGGA,010341.000,2943.3549,N,09520.5446,W,2,08,1.03,11,
$GPRMC,010341.000,A,2943.3549,N,09520.5446,W,1.79,188.75,290316$GPGGA,010342.000,2943.3544,N,09520.5446,W,2,08,1.03,11,
$GPRMC,010342.000,A,2943.3544,N,09520.5446,W,1.37,174.99,290316$GPGGA,010343.000,2943.3539,N,09520.5446,W,2,08,1.03,11,
$GPRMC,010343.000,A,2943.3539,N,09520.5446,W,1.85,170.04,290316$GPGGA,010344.000,2943.3534,N,09520.5444,W,2,08,1.03,11,
$GPRMC,010344.000,A,2943.3534,N,09520.5444,W,1.75,169.36,290316$GPGGA,010345.000,2943.3529,N,09520.5443,W,2,08,1.03,11,
$GPRMC,010345.000,A,2943.3529,N,09520.5443,W,1.62,161.91,290316$GPGGA,010346.000,2943.3525,N,09520.5442,W,2,08,1.03,11,
$GPRMC,010346.000,A,2943.3525,N,09520.5442,W,1.77,179.82,290316$GPGGA,010347.000,2943.3520,N,09520.5443,W,2,08,1.03,11,
$GPRMC,010347.000,A,2943.3520,N,09520.5443,W,1.57,184.18,290316$GPGGA,010348.000,2943.3514,N,09520.5443,W,2,08,1.03,11,
$GPRMC,010348.000,A,2943.3514,N,09520.5443,W,1.82,185.10,290316$GPGGA,010349.000,2943.3509,N,09520.5444,W,2,08,1.03,11,
$GPRMC,010349.000,A,2943.3509,N,09520.5444,W,1.94,186.16,290316$GPGGA,010350.000,2943.3502,N,09520.5445,W,2,08,1.03,11,
$GPRMC,010350.000,A,2943.3502,N,09520.5445,W,1.99,183.59,290316$GPGGA,010351.000,2943.3497,N,09520.5445,W,2,08,1.03,11,
$GPRMC,010351.000,A,2943.3497,N,09520.5445,W,1.82,171.58,290316$GPGGA,010352.000,2943.3490,N,09520.5445,W,2,08,1.03,11,
$GPRMC,010352.000,A,2943.3490,N,09520.5445,W,2.16,170.05,290316$GPGGA,010353.000,2943.3484,N,09520.5444,W,2,08,1.03,11,
$GPRMC,010353.000,A,2943.3484,N,09520.5444,W,2.03,179.80,290316$GPGGA,010354.000,2943.3477,N,09520.5445,W,2,08,1.03,11,
$GPRMC,010354.000,A,2943.3477,N,09520.5445,W,1.95,178.57,290316$GPGGA,010355.000,2943.3472,N,09520.5445,W,2,08,1.03,11,
$GPRMC,010355.000,A,2943.3472,N,09520.5445,W,2.06,179.06,290316$GPGGA,010356.000,2943.3466,N,09520.5446,W,2,08,1.03,11,
$GPRMC,010356.000,A,2943.3466,N,09520.5446,W,2.07,188.48,290316$GPGGA,010357.000,2943.3460,N,09520.5447,W,2,08,1.03,11,
$GPRMC,010357.000,A,2943.3460,N,09520.5447,W,2.06,190.41,290316$GPGGA,010358.000,2943.3454,N,09520.5448,W,2,08,1.03,11,
$GPRMC,010358.000,A,2943.3454,N,09520.5448,W,2.27,181.97,290316$GPGGA,010359.000,2943.3448,N,09520.5448,W,2,08,1.03,11,
$GPRMC,010359.000,A,2943.3448,N,09520.5448,W,2.40,175.10,290316$GPGGA,010400.000,2943.3441,N,09520.5446,W,2,08,1.03,11,
$GPRMC,010400.000,A,2943.3441,N,09520.5446,W,2.27,159.04,290316$GPGGA,010401.000,2943.3435,N,09520.5442,W,2,08,1.03,11,
$GPRMC,010401.000,A,2943.3435,N,09520.5442,W,3.02,152.17,290316$GPGGA,010402.000,2943.3428,N,09520.5438,W,2,09,0.93,11,
$GPRMC,010402.000,A,2943.3428,N,09520.5438,W,2.53,164.33,290316$GPGGA,010403.000,2943.3421,N,09520.5436,W,2,09,0.93,11,
$GPRMC,010403.000,A,2943.3421,N,09520.5436,W,2.18,166.54,290316$GPGGA,010404.000,2943.3414,N,09520.5434,W,2,09,0.93,10,
$GPRMC,010404.000,A,2943.3414,N,09520.5434,W,2.43,162.61,290316$GPGGA,010405.000,2943.3408,N,09520.5432,W,2,09,0.93,10,
$GPRMC,010405.000,A,2943.3408,N,09520.5432,W,2.47,173.35,290316$GPGGA,010406.000,2943.3401,N,09520.5431,W,2,09,0.93,10,
$GPRMC,010406.000,A,2943.3401,N,09520.5431,W,2.27,168.18,290316$GPGGA,010407.000,2943.3395,N,09520.5429,W,2,09,0.93,11,
$GPRMC,010407.000,A,2943.3395,N,09520.5429,W,2.11,161.75,290316$GPGGA,010408.000,2943.3388,N,09520.5428,W,2,09,0.93,11,
$GPRMC,010408.000,A,2943.3388,N,09520.5428,W,2.48,174.52,290316$GPGGA,010409.000,2943.3381,N,09520.5427,W,2,09,0.93,11,
$GPRMC,010409.000,A,2943.3381,N,09520.5427,W,2.18,175.94,290316$GPGGA,010410.000,2943.3375,N,09520.5427,W,2,09,0.93,11,
$GPRMC,010410.000,A,2943.3375,N,09520.5427,W,2.07,178.01,290316$GPGGA,010411.000,2943.3369,N,09520.5427,W,2,09,0.93,11,
$GPRMC,010411.000,A,2943.3369,N,09520.5427,W,2.01,185.89,290316$GPGGA,010412.000,2943.3364,N,09520.5428,W,2,09,0.93,11,
$GPRMC,010412.000,A,2943.3364,N,09520.5428,W,2.00,187.99,290316$GPGGA,010413.000,2943.3358,N,09520.5428,W,2,09,0.93,11,
$GPRMC,010413.000,A,2943.3358,N,09520.5428,W,2.05,188.61,290316$GPGGA,010414.000,2943.3352,N,09520.5429,W,2,09,0.93,11,
$GPRMC,010414.000,A,2943.3352,N,09520.5429,W,2.04,180.71,290316$GPGGA,010415.000,2943.3347,N,09520.5427,W,2,09,0.93,11,
$GPRMC,010415.000,A,2943.3347,N,09520.5427,W,2.11,157.33,290316$GPGGA,010416.000,2943.3342,N,09520.5423,W,2,09,0.93,11,
$GPRMC,010416.000,A,2943.3342,N,09520.5423,W,2.25,136.18,290316$GPGGA,010417.000,2943.3338,N,09520.5418,W,2,09,0.93,10,
$GPRMC,010417.000,A,2943.3338,N,09520.5418,W,2.21,123.54,290316$GPGGA,010418.000,2943.3335,N,09520.5413,W,2,09,0.93,10,
$GPRMC,010418.000,A,2943.3335,N,09520.5413,W,1.77,134.71,290316$GPGGA,010419.000,2943.3331,N,09520.5409,W,2,09,0.93,10,
$GPRMC,010419.000,A,2943.3331,N,09520.5409,W,1.82,157.62,290316$GPGGA,010420.000,2943.3325,N,09520.5408,W,2,09,0.93,10,
$GPRMC,010420.000,A,2943.3325,N,09520.5408,W,2.03,178.80,290316$GPGGA,010421.000,2943.3319,N,09520.5408,W,2,09,0.93,10,
$GPRMC,010421.000,A,2943.3319,N,09520.5408,W,2.34,193.48,290316$GPGGA,010422.000,2943.3313,N,09520.5409,W,2,09,0.93,10,
$GPRMC,010422.000,A,2943.3313,N,09520.5409,W,1.98,194.34,290316$GPGGA,010423.000,2943.3307,N,09520.5411,W,2,09,0.93,11,
$GPRMC,010423.000,A,2943.3307,N,09520.5411,W,2.04,196.65,290316$GPGGA,010424.000,2943.3302,N,09520.5412,W,2,09,0.93,11,
$GPRMC,010424.000,A,2943.3302,N,09520.5412,W,2.17,197.36,290316$GPGGA,010425.000,2943.3296,N,09520.5415,W,2,09,0.93,11,
$GPRMC,010425.000,A,2943.3296,N,09520.5415,W,2.08,202.29,290316$GPGGA,010426.000,2943.3291,N,09520.5418,W,2,09,0.93,11,
$GPRMC,010426.000,A,2943.3291,N,09520.5418,W,2.10,200.32,290316$GPGGA,010427.000,2943.3285,N,09520.5420,W,2,09,0.93,11,
$GPRMC,010427.000,A,2943.3285,N,09520.5420,W,2.07,202.27,290316$GPGGA,010428.000,2943.3280,N,09520.5423,W,2,09,0.93,10,
$GPRMC,010428.000,A,2943.3280,N,09520.5423,W,2.07,200.91,290316$GPGGA,010429.000,2943.3274,N,09520.5425,W,2,09,0.93,10,
$GPRMC,010429.000,A,2943.3274,N,09520.5425,W,2.29,196.44,290316$GPGGA,010430.000,2943.3268,N,09520.5427,W,2,09,0.93,10,
